datum a čas,domácí,hosté,skóre,hřiště,pzn.,akce,Datum utkání,Čas utkání,%Date,Timestamp,utkání,@Tremesna,Soupeř,Doma/Venku,název soutěže,zkratka soutěže,kategorie soutěže,pořadí,poznámka
18.09.2025 17:00,SK Spartak Hajnice,SK Sparta Úpice,5 : 15 (PK:0:0),Hajnice,,zápis uzavřen delegace,2025-09-18,17:00:00,739512,2025-09-18 17:00:00,SK Spartak Hajnice - SK Sparta Úpice,False,SK Spartak Hajnice,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
18.09.2025 17:40,Fotbal Club Mladé Buky,Sokol Vítězná,3 : 17 (PK:0:0),M.Buky,,zápis uzavřen delegace,2025-09-18,17:40:00,739512,2025-09-18 17:40:00,Fotbal Club Mladé Buky - Sokol Vítězná,False,Fotbal Club Mladé Buky,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
18.09.2025 17:40,SK Spartak Hajnice,SK Sparta Úpice,7 : 13 (PK:0:0),Hajnice,,zápis uzavřen delegace,2025-09-18,17:40:00,739512,2025-09-18 17:40:00,SK Spartak Hajnice - SK Sparta Úpice,False,SK Spartak Hajnice,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
18.09.2025 17:40,TJ Dvůr Králové nad Labem,TJ SOKOL Bílá Třemešná,12 : 4 (PK:0:0),Dvůr Králové n.L. / tráva,,zápis uzavřen delegace,2025-09-18,17:40:00,739512,2025-09-18 17:40:00,TJ Dvůr Králové nad Labem - TJ SOKOL Bílá Třemešná,True,TJ Dvůr Králové nad Labem,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
30.09.2025 16:30,TJ SOKOL Bílá Třemešná,SK Spartak Hajnice,3 : 12 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-09-30,16:30:00,739524,2025-09-30 16:30:00,TJ SOKOL Bílá Třemešná - SK Spartak Hajnice,True,SK Spartak Hajnice,D,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
30.09.2025 17:10,TJ SOKOL Bílá Třemešná,SK Spartak Hajnice,5 : 13 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-09-30,17:10:00,739524,2025-09-30 17:10:00,TJ SOKOL Bílá Třemešná - SK Spartak Hajnice,True,SK Spartak Hajnice,D,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
27.09.2025 10:10,SK Sparta Úpice,Fotbal Club Mladé Buky,13 : 5 (PK:0:0),Úpice,,zápis uzavřen delegace,2025-09-27,10:10:00,739521,2025-09-27 10:10:00,SK Sparta Úpice - Fotbal Club Mladé Buky,False,SK Sparta Úpice,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
27.09.2025 09:30,SK Sparta Úpice,Fotbal Club Mladé Buky,7 : 2 (PK:0:0),Úpice,,zápis uzavřen delegace,2025-09-27,09:30:00,739521,2025-09-27 09:30:00,SK Sparta Úpice - Fotbal Club Mladé Buky,False,SK Sparta Úpice,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
25.09.2025 17:40,Sokol Vítězná,TJ Dvůr Králové nad Labem,0 : 0 (PK:0:0),Vítězná,", Původní termín: 25.09.2025 17:10",zápis uzavřen delegace,2025-09-25,17:40:00,739519,2025-09-25 17:40:00,Sokol Vítězná - TJ Dvůr Králové nad Labem,False,Sokol Vítězná,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9, Původní termín: 25.09.2025 17:10
25.09.2025 17:00,Sokol Vítězná,TJ Dvůr Králové nad Labem,0 : 0 (PK:0:0),Vítězná,"/ , Původní termín: 25.09.2025 16:30",zápis uzavřen delegace,2025-09-25,17:00:00,739519,2025-09-25 17:00:00,Sokol Vítězná - TJ Dvůr Králové nad Labem,False,Sokol Vítězná,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,  Původní termín: 25.09.2025 16:30
02.10.2025 16:30,TJ SOKOL Bílá Třemešná,Sokol Vítězná,9 : 9 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-10-02,16:30:00,739526,2025-10-02 16:30:00,TJ SOKOL Bílá Třemešná - Sokol Vítězná,True,Sokol Vítězná,D,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
02.10.2025 16:30,SK Spartak Hajnice,Fotbal Club Mladé Buky,5 : 3 (PK:0:0),Hajnice,,zápis uzavřen delegace,2025-10-02,16:30:00,739526,2025-10-02 16:30:00,SK Spartak Hajnice - Fotbal Club Mladé Buky,False,SK Spartak Hajnice,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
02.10.2025 16:30,TJ Dvůr Králové nad Labem,SK Sparta Úpice,2 : 28 (PK:0:0),Dvůr Králové n.L. / tráva,,zápis uzavřen delegace,2025-10-02,16:30:00,739526,2025-10-02 16:30:00,TJ Dvůr Králové nad Labem - SK Sparta Úpice,False,TJ Dvůr Králové nad Labem,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
02.10.2025 17:10,SK Spartak Hajnice,Fotbal Club Mladé Buky,5 : 8 (PK:0:0),Hajnice,,zápis uzavřen delegace,2025-10-02,17:10:00,739526,2025-10-02 17:10:00,SK Spartak Hajnice - Fotbal Club Mladé Buky,False,SK Spartak Hajnice,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
02.10.2025 17:10,TJ Dvůr Králové nad Labem,SK Sparta Úpice,3 : 20 (PK:0:0),Dvůr Králové n.L. / tráva,,zápis uzavřen delegace,2025-10-02,17:10:00,739526,2025-10-02 17:10:00,TJ Dvůr Králové nad Labem - SK Sparta Úpice,False,TJ Dvůr Králové nad Labem,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
02.10.2025 17:10,TJ SOKOL Bílá Třemešná,Sokol Vítězná,8 : 4 (PK:0:0),B.Třemešná,,zápis uzavřen delegace,2025-10-02,17:10:00,739526,2025-10-02 17:10:00,TJ SOKOL Bílá Třemešná - Sokol Vítězná,True,Sokol Vítězná,D,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
09.10.2025 16:15,Fotbal Club Mladé Buky,TJ Dvůr Králové nad Labem,10 : 9 (PK:0:0),M.Buky,,zápis uzavřen delegace,2025-10-09,16:15:00,739533,2025-10-09 16:15:00,Fotbal Club Mladé Buky - TJ Dvůr Králové nad Labem,False,Fotbal Club Mladé Buky,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
09.10.2025 16:30,SK Sparta Úpice,TJ SOKOL Bílá Třemešná,0 : 0 (PK:0:0),Úpice,,zápis uzavřen delegace,2025-10-09,16:30:00,739533,2025-10-09 16:30:00,SK Sparta Úpice - TJ SOKOL Bílá Třemešná,True,SK Sparta Úpice,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
09.10.2025 16:45,Sokol Vítězná,SK Spartak Hajnice,16 : 9 (PK:0:0),Vítězná,"/ , Původní termín: 09.10.2025 16:15",zápis uzavřen delegace,2025-10-09,16:45:00,739533,2025-10-09 16:45:00,Sokol Vítězná - SK Spartak Hajnice,False,Sokol Vítězná,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,  Původní termín: 09.10.2025 16:15
09.10.2025 16:55,Fotbal Club Mladé Buky,TJ Dvůr Králové nad Labem,10 : 4 (PK:0:0),M.Buky,,zápis uzavřen delegace,2025-10-09,16:55:00,739533,2025-10-09 16:55:00,Fotbal Club Mladé Buky - TJ Dvůr Králové nad Labem,False,Fotbal Club Mladé Buky,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
09.10.2025 17:10,SK Sparta Úpice,TJ SOKOL Bílá Třemešná,0 : 0 (PK:0:0),Úpice,,zápis uzavřen delegace,2025-10-09,17:10:00,739533,2025-10-09 17:10:00,SK Sparta Úpice - TJ SOKOL Bílá Třemešná,True,SK Sparta Úpice,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
09.10.2025 17:25,Sokol Vítězná,SK Spartak Hajnice,19 : 10 (PK:0:0),Vítězná,", Původní termín: 09.10.2025 16:55",zápis uzavřen delegace,2025-10-09,17:25:00,739533,2025-10-09 17:25:00,Sokol Vítězná - SK Spartak Hajnice,False,Sokol Vítězná,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9, Původní termín: 09.10.2025 16:55
16.10.2025 16:00,Fotbal Club Mladé Buky,TJ SOKOL Bílá Třemešná,11 : 4 (PK:0:0),M.Buky,,zápis uzavřen delegace,2025-10-16,16:00:00,739540,2025-10-16 16:00:00,Fotbal Club Mladé Buky - TJ SOKOL Bílá Třemešná,True,Fotbal Club Mladé Buky,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
16.10.2025 16:00,SK Spartak Hajnice,TJ Dvůr Králové nad Labem,15 : 3 (PK:0:0),Hajnice,,zápis uzavřen delegace,2025-10-16,16:00:00,739540,2025-10-16 16:00:00,SK Spartak Hajnice - TJ Dvůr Králové nad Labem,False,SK Spartak Hajnice,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
16.10.2025 16:15,SK Sparta Úpice,Sokol Vítězná,8 : 20 (PK:0:0),Úpice,,zápis uzavřen delegace,2025-10-16,16:15:00,739540,2025-10-16 16:15:00,SK Sparta Úpice - Sokol Vítězná,False,SK Sparta Úpice,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
16.10.2025 16:40,Fotbal Club Mladé Buky,TJ SOKOL Bílá Třemešná,3 : 3 (PK:0:0),M.Buky,,zápis uzavřen delegace,2025-10-16,16:40:00,739540,2025-10-16 16:40:00,Fotbal Club Mladé Buky - TJ SOKOL Bílá Třemešná,True,Fotbal Club Mladé Buky,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
16.10.2025 16:40,SK Spartak Hajnice,TJ Dvůr Králové nad Labem,13 : 1 (PK:0:0),Hajnice,,zápis uzavřen delegace,2025-10-16,16:40:00,739540,2025-10-16 16:40:00,SK Spartak Hajnice - TJ Dvůr Králové nad Labem,False,SK Spartak Hajnice,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
16.10.2025 16:55,SK Sparta Úpice,Sokol Vítězná,3 : 11 (PK:0:0),Úpice,,zápis uzavřen delegace,2025-10-16,16:55:00,739540,2025-10-16 16:55:00,SK Sparta Úpice - Sokol Vítězná,False,SK Sparta Úpice,V,OP minipřípravky,Mini přípravka,Mini_pripravka,9,
10.08.2025 17:00,TJ Jiskra Bohuslavice nad Úpou,TJ Spartak Pilníkov,2 : 4 (PK:0:0),Bohuslavice,,zápis uzavřen delegace,2025-08-10,17:00:00,739473,2025-08-10 17:00:00,TJ Jiskra Bohuslavice nad Úpou - TJ Spartak Pilníkov,False,TJ Jiskra Bohuslavice nad Úpou,V,Pohár OFS muži,Muži,Muzi,10,
10.08.2025 17:00,FK Baník Radvanice v Č.,FK Sokol Volanov,0 : 6 (PK:0:0),Radvanice,,zápis uzavřen delegace,2025-08-10,17:00:00,739473,2025-08-10 17:00:00,FK Baník Radvanice v Č. - FK Sokol Volanov,False,FK Baník Radvanice v Č.,V,Pohár OFS muži,Muži,Muzi,10,
10.08.2025 17:00,TJ Sokol Starý Rokytník,FK Dolní Kalná B,1 : 6 (PK:0:0),St.Rokytník,,zápis uzavřen delegace,2025-08-10,17:00:00,739473,2025-08-10 17:00:00,TJ Sokol Starý Rokytník - FK Dolní Kalná B,False,TJ Sokol Starý Rokytník,V,Pohár OFS muži,Muži,Muzi,10,
10.08.2025 14:00,TJ Sokol Kunčice nad Labem,TJ Strážné,3 : 3 (PK:1:4),Kunčice n. L.,,zápis uzavřen delegace,2025-08-10,14:00:00,739473,2025-08-10 14:00:00,TJ Sokol Kunčice nad Labem - TJ Strážné,False,TJ Sokol Kunčice nad Labem,V,Pohár OFS muži,Muži,Muzi,10,
10.08.2025 14:00,Lampertice/Žacléř B,FC Libotov,2 : 5 (PK:0:0),Lampertice,,zápis uzavřen delegace,2025-08-10,14:00:00,739473,2025-08-10 14:00:00,Lampertice/Žacléř B - FC Libotov,False,Lampertice/Žacléř B,V,Pohár OFS muži,Muži,Muzi,10,
10.08.2025 14:00,Malé Svatoňovice/Rtyně B,TJ Lánov,0 : 6 (PK:0:0),M.Svatoňovice,,zápis uzavřen delegace,2025-08-10,14:00:00,739473,2025-08-10 14:00:00,Malé Svatoňovice/Rtyně B - TJ Lánov,False,Malé Svatoňovice/Rtyně B,V,Pohár OFS muži,Muži,Muzi,10,
10.08.2025 17:00,TJ Sokol Černý Důl,Fotbal Club Mladé Buky A,0 : 7 (PK:0:0),Č.Důl,,zápis uzavřen delegace,2025-08-10,17:00:00,739473,2025-08-10 17:00:00,TJ Sokol Černý Důl - Fotbal Club Mladé Buky A,False,TJ Sokol Černý Důl,V,Pohár OFS muži,Muži,Muzi,10,
09.08.2025 17:00,TJ Jiskra Libeč,TJ Sokol Staré Buky,8 : 1 (PK:0:0),Libeč,,zápis uzavřen delegace,2025-08-09,17:00:00,739472,2025-08-09 17:00:00,TJ Jiskra Libeč - TJ Sokol Staré Buky,False,TJ Jiskra Libeč,V,Pohár OFS muži,Muži,Muzi,10,
09.08.2025 17:00,TJ Jiskra Podhůří,TJ Tatran Hostinné A,2 : 5 (PK:0:0),Podhůří,,zápis uzavřen delegace,2025-08-09,17:00:00,739472,2025-08-09 17:00:00,TJ Jiskra Podhůří - TJ Tatran Hostinné A,False,TJ Jiskra Podhůří,V,Pohár OFS muži,Muži,Muzi,10,
09.08.2025 14:00,Prosečné/Hostinné B,TJ Baník Žacléř A,0 : 12 (PK:0:0),Prosečné,,zápis uzavřen delegace,2025-08-09,14:00:00,739472,2025-08-09 14:00:00,Prosečné/Hostinné B - TJ Baník Žacléř A,False,Prosečné/Hostinné B,V,Pohár OFS muži,Muži,Muzi,10,
09.08.2025 14:00,Jiskra Kuks,B.Třemešná/Dvůr Králové B,1 : 8 (PK:0:0),Kuks,,zápis uzavřen delegace,2025-08-09,14:00:00,739472,2025-08-09 14:00:00,Jiskra Kuks - B.Třemešná/Dvůr Králové B,True,Jiskra Kuks,V,Pohár OFS muži,Muži,Muzi,10,
09.08.2025 14:00,Fotbalový klub Mostek,TJ Jiskra Kocbeře,6 : 2 (PK:0:0),Mostek,,zápis uzavřen delegace,2025-08-09,14:00:00,739472,2025-08-09 14:00:00,Fotbalový klub Mostek - TJ Jiskra Kocbeře,False,Fotbalový klub Mostek,V,Pohár OFS muži,Muži,Muzi,10,
09.08.2025 14:00,Horní Maršov/Mladé Buky B,Fotbalový klub Poříčí u Trutnova,7 : 5 (PK:0:0),Horní Maršov,,zápis uzavřen delegace,2025-08-09,14:00:00,739472,2025-08-09 14:00:00,Horní Maršov/Mladé Buky B - Fotbalový klub Poříčí u Trutnova,False,Horní Maršov/Mladé Buky B,V,Pohár OFS muži,Muži,Muzi,10,
09.08.2025 17:00,Sportovní klub Janské Lázně,Sokol Vítězná,2 : 1 (PK:0:0),J.Lázně,,zápis uzavřen delegace,2025-08-09,17:00:00,739472,2025-08-09 17:00:00,Sportovní klub Janské Lázně - Sokol Vítězná,False,Sportovní klub Janské Lázně,V,Pohár OFS muži,Muži,Muzi,10,
03.09.2025 17:30,Horní Maršov/Mladé Buky B,TJ Jiskra Libeč,0 : 3 (PK:0:0),Horní Maršov,,zápis uzavřen delegace,2025-09-03,17:30:00,739497,2025-09-03 17:30:00,Horní Maršov/Mladé Buky B - TJ Jiskra Libeč,False,Horní Maršov/Mladé Buky B,V,Pohár OFS muži,Muži,Muzi,10,
03.09.2025 17:30,FC Libotov,B.Třemešná/Dvůr Králové B,1 : 4 (PK:0:0),Libotov,,zápis uzavřen delegace,2025-09-03,17:30:00,739497,2025-09-03 17:30:00,FC Libotov - B.Třemešná/Dvůr Králové B,True,FC Libotov,V,Pohár OFS muži,Muži,Muzi,10,
03.09.2025 17:30,Fotbalový klub Mostek,TJ Strážné,8 : 1 (PK:0:0),Mostek,,zápis uzavřen delegace,2025-09-03,17:30:00,739497,2025-09-03 17:30:00,Fotbalový klub Mostek - TJ Strážné,False,Fotbalový klub Mostek,V,Pohár OFS muži,Muži,Muzi,10,
03.09.2025 17:30,Sportovní klub Janské Lázně,TJ Lánov,1 : 2 (PK:0:0),J.Lázně,,zápis uzavřen delegace,2025-09-03,17:30:00,739497,2025-09-03 17:30:00,Sportovní klub Janské Lázně - TJ Lánov,False,Sportovní klub Janské Lázně,V,Pohár OFS muži,Muži,Muzi,10,
03.09.2025 17:30,Fotbal Club Mladé Buky A,TJ Spartak Pilníkov,3 : 5 (PK:0:0),M.Buky,,zápis uzavřen delegace,2025-09-03,17:30:00,739497,2025-09-03 17:30:00,Fotbal Club Mladé Buky A - TJ Spartak Pilníkov,False,Fotbal Club Mladé Buky A,V,Pohár OFS muži,Muži,Muzi,10,
03.09.2025 17:30,FK Dolní Kalná B,TJ Tatran Hostinné A,1 : 2 (PK:0:0),Dolní Kalná,,zápis uzavřen delegace,2025-09-03,17:30:00,739497,2025-09-03 17:30:00,FK Dolní Kalná B - TJ Tatran Hostinné A,False,FK Dolní Kalná B,V,Pohár OFS muži,Muži,Muzi,10,
03.09.2025 17:30,FK Sokol Volanov,TJ Baník Žacléř A,2 : 3 (PK:0:0),Volanov,,zápis uzavřen delegace,2025-09-03,17:30:00,739497,2025-09-03 17:30:00,FK Sokol Volanov - TJ Baník Žacléř A,False,FK Sokol Volanov,V,Pohár OFS muži,Muži,Muzi,10,
